,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-08-11,90.1555992162099,86.48310751477227,78.1854672106869,76.50856628520131,74.8850685758846,70.72872379449113,67.36512367877174,66.58820203390006,96.60286441961965,92.62796667601187,90.9349134600555,89.88540803244479,72.40777551459526,82.98963121300658,91.02395214383701,93.64780827505601,95.12930746196125,93.92331911269288,93.22839562080507,91.0703023378757,95.4311496882836,94.27922132652272,83.27573958531397,81.74390558246826
2023-08-12,82.41663380364147,77.04873357545708,70.78015485749614,66.15407088352717,66.03621934723284,64.94858065754978,62.57379612901797,59.80453154360019,82.83826355168442,79.9328427737121,81.2545822754813,80.05508508113583,64.84178285726438,73.40846737866647,81.42405048782487,84.79927667047414,79.81836683097951,83.6266375863544,84.66581588760262,88.18934771481962,90.13444957928542,88.6495797440892,79.70138156686532,78.16925068651196
2023-08-13,82.22739199276872,77.62833227539475,75.51994282268687,74.84804621220421,70.5588451918729,69.56157546245937,67.99013651631279,59.860850398079364,62.01458045181434,57.54287220324981,55.789714248511466,56.2536801793441,51.057495596569126,57.947922278177074,55.40740718167737,57.300127933464985,63.79795825333309,69.9835685276383,73.34214279664529,85.47782539837426,88.94654979594159,87.05132927962933,77.75962978380745,73.73602533064891
2023-08-14,88.87222271316331,80.14464532242363,74.71936919209631,73.54911361092279,73.62669571727604,75.65515183815441,73.72853302542849,73.03287196061406,94.80729423602573,96.84754220646667,96.27861714462612,96.07902833381165,86.73166135501543,93.78140402137997,96.51968600526327,94.63270227901415,95.6825391579248,94.967742204622,95.08592519314442,91.3730400559347,98.73304464073078,99.90753297281037,93.01931444035864,87.88070522429267
2023-08-15,89.41573951549972,82.26218462015098,75.15235494458025,72.56682769802902,68.38608709537746,68.27845575396822,67.92455096965836,66.25912283562661,90.9122268121586,90.09470446856903,85.32025990179622,80.87735347016363,72.19516147321511,80.95803208354198,90.02630898089191,93.66456561853082,93.52433426938674,93.33162437005149,93.91665136394035,92.60955232099414,94.58606140355252,93.61121855541393,90.63838660695225,86.05680995963198
2023-08-16,98.04763802396909,93.76148417428665,83.34543329012526,77.66664842461907,77.55230908674534,75.43216582498248,71.55872245020808,71.59093051106919,92.03343832451668,94.3992246230178,93.4321189940855,93.22253495805305,85.00067019743236,94.69616758331698,96.36519143608791,95.25757932504075,96.14796097908582,97.0710725914531,98.46184658954218,99.27795430562543,100.4795637844541,96.97119983874012,94.09088786084077,91.62206880570463
2023-08-17,95.30806768597412,94.82165193840464,82.53827987171807,74.36458492731599,72.55856448607737,71.98587794239374,71.88419036821901,75.6879579442621,96.08096176819792,97.20986758273209,97.08583526390503,97.93195854920152,95.70390383126163,95.68253325093708,94.87748194408714,95.9640614546798,94.5383474608346,97.75500502935002,98.35443504429352,97.96349559716202,99.43515974106514,99.88117853741844,95.43057786605424,93.49157654080507
2023-08-18,96.86131870983834,97.02374939869243,81.13003528023346,78.68333329722523,74.31621904141097,71.4730427194023,69.5425093630588,70.21243894255134,96.38755006705505,98.7831852244365,98.42303743962871,98.42245907251635,94.95819510794023,96.41083009910461,98.99202843701245,98.76786029678584,98.33767431733975,96.75521186265132,95.50277665425745,96.95152534794522,98.12100363127374,98.89805968211432,95.18705256306569,95.56344142490245
2023-08-19,93.79628595133838,90.5386664694717,80.69442017395292,80.64016937427857,74.28504337777234,73.09282852858836,71.57495353737798,67.93843375940152,92.1244086094363,92.62307042472298,89.01741910002194,88.14493440902598,73.25848936970756,78.06575291893813,89.19041592682726,89.67790943373566,90.49773300256638,91.13196485022966,92.05634398141652,94.58733282096712,97.15307079074195,96.76764199000625,90.4405194195584,87.96696701462781
2023-08-20,96.98089888695822,93.25046212633157,89.25861673473106,79.15637815058773,75.93738251224981,75.16923681532998,71.89972008005452,59.27391047514535,84.26462174897904,78.72752129650566,65.74884794051431,74.66487005509089,61.692039754194944,64.64727570626911,68.64399115633604,72.05074918277526,75.4355149705988,87.83889747188935,92.62901201639832,96.031062291894,94.11357376021319,95.89866411495841,90.12950728555236,89.28933802129495
2023-08-21,86.80841711324936,77.6686690627711,73.3808826646904,71.73734993272697,71.6637251091291,69.86633840022077,69.37895853485121,66.94090881741006,78.4786343697836,83.91459458760171,86.58413564616306,81.53704648149127,74.87546618499495,82.47708584376315,89.09017907035226,90.89882409263055,91.40008500445275,91.65890271501034,96.50866489635366,96.47918300515859,97.67837875590816,96.23667568765828,88.14932650444622,84.71620309638155
2023-08-22,93.33855393105762,92.60281180579246,80.30523762028311,72.71126111176308,70.9774367386236,70.3117591502951,71.15791730224493,67.14569076626181,93.38578345303009,93.69088531573833,94.3978904532477,92.02533456034064,80.1325102600692,89.64630758937814,90.8473515225202,90.15219547325262,88.40135983791119,94.74892736894415,98.0300919026425,99.17764559280387,99.95337396879671,98.89798770163095,87.00781273634662,86.55403323009901
2023-08-23,94.39704589365648,91.94120428110814,80.09069846452346,71.90635137350246,71.44440610471004,72.03292101631718,69.86375667091372,68.54271707804152,95.8452598351167,96.36775574103926,96.2307781297327,95.21252728236813,87.02577941358504,92.2085765050487,96.5629608886658,97.5975831379032,97.84644283546858,96.79045588978798,97.06886272527021,102.21920133189577,100.76359718610674,98.29532444099296,97.53143597172361,95.61610202953555
2023-08-24,92.5994073391635,91.88660094168506,81.75497898829835,75.60683864715362,73.24240736880294,71.41017632563714,69.08644209295011,68.01489880416038,93.5054597212041,95.94525726037769,95.96013619139242,94.79391098494135,84.94730176822023,90.56570849902396,92.86015109663956,96.89442346146053,97.89111377140114,99.45950967208402,99.42502120548974,100.21715739756493,100.11266815111635,96.02437285492289,94.3072813125014,91.81625267406886
